5.4776075641685,1.25178772420777,6.76609718055171,-0.848236662531994,6.69575174188963,-0.54403145740978,5.69573784453983,-0.444602602490629,5.23898047247279,2.02635990121688
5.47761296218061,1.25176616140397,6.76608536998127,-0.848215650287856,6.69574533752563,-0.544013069797719,5.69573869406074,-0.44457914053564,5.23899385140463,2.02631587869871
5.47762375809602,1.25172303653782,6.76606174889612,-0.848173626751619,6.69573252878672,-0.543976295371354,5.69574039336732,-0.444532217375446,5.23902060901214,2.02622783540747
5.47763995168831,1.25165835111022,6.7660263174173,-0.848110593842279,6.69571331565857,-0.543921135742504,5.69574294298761,-0.444461834536903,5.23906074477413,2.02609577487837
5.47766154260415,1.2515721074004,6.76597907574128,-0.848026554461471,6.69568769813137,-0.543847593354219,5.69574634371129,-0.444367994352731,5.23911425789485,2.02591970248429
5.47768853035364,1.25146430848593,6.76592002415069,-0.847921512510024,6.69565567620821,-0.54375567149883,5.69575059658808,-0.444250699991976,5.23918114729388,2.02569962548595
5.47772091430013,1.25133495826384,6.76584916302568,-0.847795472905404,6.69561724991393,-0.543645374336979,5.69575570292591,-0.444109955492211,5.23926141159526,2.02543555308498
5.47775869364955,1.25118406147297,6.76576649285598,-0.847648441600123,6.69557241930458,-0.543516706917677,5.69576166428905,-0.443945765793678,5.23935504911592,2.02512749648005
5.47780186743918,1.2510116237176,6.76567201425366,-0.847480425601171,6.69552118447735,-0.543369675199472,5.69576848249614,-0.443758136775456,5.23946205785331,2.02477546892631
5.47785043452581,1.25081765149258,6.76556572796674,-0.847291432990566,6.69546354558121,-0.54320428607283,5.69577615961803,-0.443547075293876,5.2395824354721,2.02437948579845
5.448137406506,1.24293089751883,6.76544763489361,-0.847081472947072,6.69539950282813,-0.543020547383776,5.65044812906238,-0.427869766069657,5.23971617929007,2.02393956465758
5.34918516889096,1.21720306930058,6.76531775657853,-0.846850548135339,6.69532906054633,-0.542818457183187,5.55664358412323,-0.395914028447041,5.19963582884851,2.01554518055534
5.2500291441904,1.19143975574312,6.76517611363584,-0.84659862590645,6.69525220522392,-0.542597970826884,5.46263938809784,-0.364217318745192,5.1008328135696,1.99539093749485
5.15066919493785,1.16564209627186,6.76505732251219,-0.846607265998391,6.69516888359652,-0.542358985460055,5.36844429341974,-0.332787409327648,5.0019051228354,1.97521579436223
5.0511051683905,1.13981138828047,6.76519657287663,-0.848781515344619,6.69507903899977,-0.542101391460878,5.27406809142827,-0.30163319628088,4.90262485494711,1.95692237101278
4.95133690093896,1.11394912054048,6.76532943251176,-0.85096040047721,6.6952861011605,-0.543903645472372,5.17974690090069,-0.272265394888838,4.8027451308556,1.94192614432389
4.85136422088252,1.08805700478962,6.76545770503592,-0.853149864581944,6.6955225813245,-0.545915614481097,5.08535774062535,-0.243816763870337,4.70268513015837,1.9275048833495
4.75118694828789,1.06213700696109,6.76558286574068,-0.855353004549519,6.69576129720387,-0.547943763416312,4.99081784345622,-0.215669726431138,4.60258094966743,1.91283405866498
4.65080489782623,1.03619139456828,6.76570628859879,-0.857572218995581,6.69600357710337,-0.549990456927045,4.89614374253079,-0.187837817739049,4.50244559380388,1.89791056905178
4.55015090907897,1.01158922709126,6.76589642918669,-0.861176721850707,6.69625085423894,-0.552058446846067,4.80135448590276,-0.160336882390027,4.40229502738095,1.88273114797754
4.44927506481724,0.987302686153695,6.76610391046139,-0.865143874212708,6.69650473443367,-0.55415094482234,4.70647236170452,-0.133185546961921,4.30214878019722,1.86729370921041
4.34817716385704,0.963230307706109,6.76631379280747,-0.869138580524681,6.69678376470778,-0.556508409563281,4.61152385801998,-0.106405866939774,4.20203100253287,1.85159508799458
4.24678639455699,0.940380908300517,6.76652818335894,-0.873165520253685,6.69716081807984,-0.560142903880162,4.51654095922798,-0.0800241743584375,4.10197171907143,1.83563198461021
4.14518977634809,0.917512213430943,6.76674986022519,-0.877232585273112,6.69755065222953,-0.563819385385207,4.42156294657723,-0.0540722164303971,4.00200867577052,1.81940226850759
4.04331578504648,0.895480286420105,6.76698207942094,-0.881346369007845,6.69795644618989,-0.567544401917487,4.32671068995534,-0.02944389047367,3.90219030762134,1.8029028257228
3.94123537321717,0.873408259913814,6.76722919943155,-0.885517394944019,6.69838247402573,-0.571328437158262,4.23196232523321,-0.00530335092602963,3.80257957408821,1.78613343342932
3.83895399995561,0.851237875967848,6.76749670115064,-0.889756282045351,6.69883411088182,-0.575182065488697,4.1373922674057,0.0183492795881514,3.70326103189284,1.76909340494786
3.73647373792555,0.828956397296822,6.76779194322247,-0.894076477689491,6.69931858049544,-0.579118693394976,4.04310718147575,0.0414508230775483,3.60435127696003,1.75178467978316
3.63379746735717,0.80654712309307,6.76812519178939,-0.898495664795714,6.69984596896927,-0.583155972652331,3.94925604010193,0.0639169482498388,3.50601711107579,1.73421441739734
3.53092930944652,0.783987336435419,6.76851142119034,-0.903037823212788,6.70043099680491,-0.587317873447422,3.85605609065993,0.0856309835203796,3.40850850879842,1.71639992980974
3.42787540119502,0.761244700276065,6.76897373841876,-0.90773669451616,6.70109638773624,-0.591638174774341,3.76384204978095,0.106423854030707,3.31222318501945,1.69837920767395
3.32501204613856,0.737238293078997,6.7695505323921,-0.912641802089643,6.70187989771285,-0.596166545337041,3.67316846053954,0.126035017826466,3.21747965629776,1.68126771251187
3.22258189481727,0.711400391476794,6.77031463570676,-0.917817569434197,6.70285308245976,-0.600967849408416,3.58505357090406,0.144038962415649,3.12545659934349,1.66576832193163
3.12056540488042,0.684421437810641,6.77141271646721,-0.923234383051317,6.70415912929652,-0.606013712416685,3.50165660964308,0.159755122894526,3.03959323586899,1.65166120138057
3.20194974727801,0.701215793275026,6.77764848944429,-0.927924238091535,6.70983483410402,-0.610663914385358,3.42926030856411,0.170952247002272,2.9715971180347,1.6409753278044
3.1209081160593,0.677623205411439,6.78205830807689,-0.934597631800956,6.7143557415054,-0.617042807170758,3.39052145905394,0.169221947845404,2.94342412364691,1.63902740671266
3.18670049495686,0.697095069867707,6.79123940165621,-0.937807411487925,6.72278449168889,-0.618993137187748,3.41537651507871,0.164297657507198,2.9549935807416,1.64445502103494
